game,numPlayers,ai,run,player,score,rank,time
Cuckoo,6,PRRRRR,88,1,1,1,960
Cuckoo,6,PRRRRR,88,2,0,6,960
Cuckoo,6,PRRRRR,88,3,1,1,960
Cuckoo,6,PRRRRR,88,4,1,1,960
Cuckoo,6,PRRRRR,88,5,1,1,960
Cuckoo,6,PRRRRR,88,6,1,1,960
Cuckoo,6,PRRRRR,89,1,1,1,1235
Cuckoo,6,PRRRRR,89,2,1,1,1235
Cuckoo,6,PRRRRR,89,3,1,1,1235
Cuckoo,6,PRRRRR,89,4,1,1,1235
Cuckoo,6,PRRRRR,89,5,1,1,1235
Cuckoo,6,PRRRRR,89,6,0,6,1235
Cuckoo,6,PRRRRR,90,1,1,1,962
Cuckoo,6,PRRRRR,90,2,0,6,962
Cuckoo,6,PRRRRR,90,3,1,1,962
Cuckoo,6,PRRRRR,90,4,1,1,962
Cuckoo,6,PRRRRR,90,5,1,1,962
Cuckoo,6,PRRRRR,90,6,1,1,962
Cuckoo,6,PRRRRR,91,1,1,1,1314
Cuckoo,6,PRRRRR,91,2,1,1,1314
Cuckoo,6,PRRRRR,91,3,0,6,1314
Cuckoo,6,PRRRRR,91,4,1,1,1314
Cuckoo,6,PRRRRR,91,5,1,1,1314
Cuckoo,6,PRRRRR,91,6,1,1,1314
Cuckoo,6,PRRRRR,92,1,1,1,979
Cuckoo,6,PRRRRR,92,2,0,6,979
Cuckoo,6,PRRRRR,92,3,1,1,979
Cuckoo,6,PRRRRR,92,4,1,1,979
Cuckoo,6,PRRRRR,92,5,1,1,979
Cuckoo,6,PRRRRR,92,6,1,1,979
Cuckoo,6,PRRRRR,93,1,1,1,2045
Cuckoo,6,PRRRRR,93,2,1,1,2045
Cuckoo,6,PRRRRR,93,3,1,1,2045
Cuckoo,6,PRRRRR,93,4,1,1,2045
Cuckoo,6,PRRRRR,93,5,1,1,2045
Cuckoo,6,PRRRRR,93,6,0,6,2045
Cuckoo,6,PRRRRR,94,1,1,1,962
Cuckoo,6,PRRRRR,94,2,1,1,962
Cuckoo,6,PRRRRR,94,3,1,1,962
Cuckoo,6,PRRRRR,94,4,1,1,962
Cuckoo,6,PRRRRR,94,5,0,6,962
Cuckoo,6,PRRRRR,94,6,1,1,962
Cuckoo,6,PRRRRR,95,1,1,1,980
Cuckoo,6,PRRRRR,95,2,1,1,980
Cuckoo,6,PRRRRR,95,3,1,1,980
Cuckoo,6,PRRRRR,95,4,1,1,980
Cuckoo,6,PRRRRR,95,5,0,6,980
Cuckoo,6,PRRRRR,95,6,1,1,980
Cuckoo,6,PRRRRR,96,1,1,1,1337
Cuckoo,6,PRRRRR,96,2,1,1,1337
Cuckoo,6,PRRRRR,96,3,1,1,1337
Cuckoo,6,PRRRRR,96,4,1,1,1337
Cuckoo,6,PRRRRR,96,5,1,1,1337
Cuckoo,6,PRRRRR,96,6,0,6,1337
Cuckoo,6,PRRRRR,97,1,1,1,1323
Cuckoo,6,PRRRRR,97,2,1,1,1323
Cuckoo,6,PRRRRR,97,3,0,6,1323
Cuckoo,6,PRRRRR,97,4,1,1,1323
Cuckoo,6,PRRRRR,97,5,1,1,1323
Cuckoo,6,PRRRRR,97,6,1,1,1323
Cuckoo,6,PRRRRR,98,1,1,1,2007
Cuckoo,6,PRRRRR,98,2,1,1,2007
Cuckoo,6,PRRRRR,98,3,1,1,2007
Cuckoo,6,PRRRRR,98,4,1,1,2007
Cuckoo,6,PRRRRR,98,5,0,6,2007
Cuckoo,6,PRRRRR,98,6,1,1,2007
Cuckoo,6,PRRRRR,99,1,1,1,1258
Cuckoo,6,PRRRRR,99,2,1,1,1258
Cuckoo,6,PRRRRR,99,3,1,1,1258
Cuckoo,6,PRRRRR,99,4,1,1,1258
Cuckoo,6,PRRRRR,99,5,1,1,1258
Cuckoo,6,PRRRRR,99,6,0,6,1258
Cuckoo,6,PRRRRR,100,1,1,1,886
Cuckoo,6,PRRRRR,100,2,1,1,886
Cuckoo,6,PRRRRR,100,3,1,1,886
Cuckoo,6,PRRRRR,100,4,1,1,886
Cuckoo,6,PRRRRR,100,5,1,1,886
Cuckoo,6,PRRRRR,100,6,0,6,886
